claim_id,predict,label
0,false,false
1,false,NEI
2,false,false
3,NEI,true
4,false,false
5,NEI,true
6,false,false
7,false,false
8,false,false
9,false,NEI
10,true,true
11,false,NEI
12,true,NEI
13,true,true
14,true,true
15,false,false
16,true,false
17,false,NEI
18,NEI,false
19,true,true
20,false,false
21,false,true
22,true,true
23,true,NEI
24,false,false
25,false,false
26,NEI,NEI
27,true,true
28,NEI,true
29,false,false
30,true,true
31,false,false
32,false,NEI
33,NEI,NEI
34,NEI,NEI
35,NEI,true
36,false,false
37,NEI,true
38,false,false
39,true,true
40,false,false
41,false,false
42,true,NEI
43,true,true
44,false,NEI
45,true,true
46,false,NEI
47,true,true
48,true,NEI
49,NEI,NEI
50,false,false
51,NEI,false
52,false,false
53,true,true
54,true,true
55,false,false
56,false,false
57,true,true
58,true,true
59,true,true
60,false,false
61,true,true
62,true,true
63,NEI,true
64,true,true
65,NEI,true
66,false,false
67,NEI,true
68,NEI,true
69,true,NEI
70,true,true
71,false,true
72,false,false
73,NEI,true
74,true,NEI
75,true,true
76,true,NEI
77,true,true
78,false,false
79,false,false
80,true,false
81,false,false
82,false,NEI
83,NEI,NEI
84,false,false
85,false,NEI
86,NEI,true
87,false,false
88,false,false
89,true,NEI
90,true,true
91,false,false
92,false,false
93,NEI,NEI
94,false,false
95,NEI,true
96,true,true
97,true,false
98,NEI,NEI
99,NEI,false
100,false,NEI
101,NEI,false
102,NEI,NEI
103,true,true
104,false,false
105,false,false
106,true,true
107,NEI,NEI
108,true,true
109,true,true
110,NEI,NEI
111,true,true
112,false,false
113,true,true
114,false,false
115,true,true
116,false,false
117,false,NEI
118,NEI,true
119,false,false
120,false,NEI
121,NEI,true
122,false,false
123,true,true
124,false,true
125,NEI,true
126,NEI,true
127,false,false
128,false,NEI
129,true,true
130,false,false
131,false,NEI
132,true,true
133,NEI,true
134,NEI,false
135,true,true
136,false,false
137,false,NEI
138,true,true
139,false,false
140,false,false
141,true,true
142,false,NEI
143,false,false
144,false,NEI
145,true,true
146,false,false
147,false,false
148,NEI,false
149,false,false
150,false,false
151,false,false
152,false,false
153,NEI,false
154,false,false
155,NEI,NEI
156,true,true
157,false,false
158,NEI,true
159,true,true
160,false,false
161,true,true
162,NEI,true
163,false,NEI
164,false,false
165,true,true
166,false,false
167,true,true
168,true,true
169,true,true
170,NEI,true
171,false,false
172,false,true
173,true,false
174,true,true
175,NEI,true
176,false,false
177,true,true
178,true,false
179,true,true
180,true,true
181,true,false
182,false,true
183,false,true
184,false,false
185,false,false
186,NEI,true
187,NEI,false
188,false,NEI
189,false,false
190,true,true
191,false,false
192,false,false
193,false,false
194,true,true
195,false,false
196,false,false
197,false,NEI
198,true,true
199,false,false
200,NEI,true
201,false,false
202,NEI,true
203,true,NEI
204,false,NEI
205,NEI,NEI
206,true,NEI
207,false,false
208,true,true
209,true,true
210,false,false
211,false,true
212,false,false
213,false,NEI
214,false,false
215,true,true
216,false,NEI
217,true,true
218,false,NEI
219,false,false
220,NEI,NEI
221,false,false
222,false,false
223,NEI,false
224,true,true
225,false,false
226,true,NEI
227,false,false
228,true,true
229,false,false
230,NEI,true
231,false,true
232,NEI,true
233,NEI,true
234,false,false
235,false,false
236,true,NEI
237,true,true
238,false,false
239,NEI,true
240,NEI,false
241,false,false
242,true,NEI
243,true,true
244,NEI,true
245,false,false
246,false,false
247,NEI,true
248,NEI,true
249,false,false
250,NEI,true
251,false,false
252,false,false
253,true,false
254,NEI,true
255,false,false
256,false,false
257,NEI,false
258,true,true
259,NEI,false
260,NEI,NEI
261,false,false
262,true,false
263,false,false
264,true,false
265,false,true
266,true,true
267,true,true
268,false,true
269,true,true
270,true,true
271,false,false
272,NEI,true
273,NEI,true
274,false,false
275,NEI,false
276,false,false
277,true,false
278,true,true
279,false,false
280,NEI,NEI
281,true,NEI
282,false,true
283,NEI,true
284,false,true
285,NEI,NEI
286,true,NEI
287,true,true
288,true,true
289,false,false
290,true,true
291,true,NEI
292,false,false
293,false,false
294,NEI,true
295,false,false
296,true,true
297,false,false
298,false,false
299,NEI,NEI
300,NEI,false
301,true,NEI
302,NEI,false
303,false,false
304,NEI,false
305,true,true
306,true,NEI
307,false,false
308,NEI,NEI
309,true,NEI
310,true,NEI
311,false,false
312,false,false
313,false,false
314,NEI,NEI
315,true,true
316,false,false
317,NEI,true
318,false,false
319,false,false
320,NEI,false
321,NEI,false
322,false,false
323,true,NEI
324,false,NEI
325,false,false
326,NEI,true
327,true,true
328,NEI,NEI
329,NEI,true
330,true,true
331,true,true
332,NEI,true
333,false,NEI
334,false,false
335,NEI,false
336,false,false
337,false,false
338,true,true
339,false,NEI
340,true,true
341,false,false
342,false,false
343,false,false
344,false,NEI
345,NEI,true
346,false,NEI
347,false,false
348,false,false
349,false,true
350,false,NEI
351,NEI,true
352,true,true
353,false,false
354,false,true
355,false,NEI
356,false,false
357,NEI,false
358,true,true
359,NEI,true
360,false,false
361,false,false
362,NEI,NEI
363,true,true
364,true,true
365,NEI,true
366,false,false
367,NEI,true
368,true,true
369,NEI,false
370,false,true
371,true,true
372,true,true
373,false,false
374,true,true
375,true,NEI
376,false,false
377,true,true
378,NEI,NEI
379,false,NEI
380,NEI,true
381,false,false
382,true,true
383,NEI,false
384,false,false
385,true,true
386,false,false
387,false,false
388,false,NEI
389,false,false
390,false,NEI
391,false,NEI
392,true,true
393,true,true
394,NEI,true
395,false,false
396,NEI,true
397,false,NEI
398,NEI,false
399,NEI,false
400,false,NEI
401,true,true
402,true,true
403,false,NEI
404,true,true
405,false,false
406,false,NEI
407,NEI,NEI
408,true,true
409,false,false
410,NEI,false
411,NEI,NEI
412,false,false
413,true,true
414,true,true
415,false,true
416,true,true
417,NEI,false
418,NEI,true
419,true,true
420,NEI,NEI
421,NEI,NEI
422,true,NEI
423,NEI,NEI
424,false,false
425,false,false
426,true,false
427,NEI,false
428,false,true
429,false,false
430,false,false
431,true,true
432,NEI,false
433,true,true
434,true,true
435,true,false
436,NEI,true
437,false,false
438,NEI,false
439,false,false
440,false,false
441,true,NEI
442,true,true
443,false,false
444,true,true
445,NEI,NEI
446,NEI,false
447,false,false
448,true,true
449,NEI,true
450,false,NEI
451,true,true
452,true,false
453,true,true
454,false,true
455,true,true
456,false,false
457,false,false
458,false,false
459,false,false
460,NEI,true
461,false,false
462,false,false
463,NEI,true
464,false,false
465,false,false
466,false,false
467,true,false
468,false,false
469,true,true
470,true,true
471,true,true
472,NEI,NEI
473,NEI,NEI
474,NEI,false
475,NEI,false
476,NEI,false
477,NEI,false
478,false,false
479,false,false
480,false,false
481,false,false
482,true,true
483,false,NEI
484,true,true
485,false,false
486,false,false
487,true,false
488,true,false
489,true,false
490,false,false
491,true,NEI
492,true,NEI
493,NEI,NEI
494,NEI,true
495,NEI,NEI
496,false,NEI
497,false,NEI
498,true,true
499,false,NEI
500,false,true
501,NEI,true
502,false,false
503,NEI,true
504,false,NEI
505,false,false
506,false,false
507,NEI,NEI
508,NEI,NEI
509,NEI,false
510,true,true
511,true,true
512,true,true
513,true,true
514,true,true
515,true,true
516,true,true
517,true,true
518,false,true
519,false,false
520,false,false
521,false,false
522,NEI,true
523,false,false
524,false,false
525,false,false
526,false,false
527,true,NEI
528,true,NEI
529,true,NEI
530,false,NEI
531,false,false
532,false,false
533,false,false
534,false,false
535,false,false
536,true,true
537,true,true
538,NEI,NEI
539,true,true
540,false,NEI
541,true,true
542,true,true
543,true,true
544,NEI,false
545,true,true
546,false,false
547,false,false
548,true,true
549,true,true
550,false,false
551,false,false
552,true,false
553,false,false
554,true,true
555,true,false
556,NEI,false
557,NEI,false
558,NEI,false
559,true,true
560,false,false
561,true,true
562,false,true
563,NEI,true
564,false,true
565,NEI,NEI
566,true,false
567,false,true
568,NEI,true
569,false,false
570,false,false
571,true,true
572,true,true
573,true,true
574,true,false
575,true,true
576,false,false
577,false,false
578,false,false
579,false,false
580,false,false
581,NEI,true
582,false,NEI
583,false,false
584,false,true
585,true,false
586,true,true
587,true,false
588,false,false
589,true,false
590,true,false
591,false,false
592,NEI,true
593,false,false
594,true,NEI
595,true,NEI
596,true,NEI
597,true,true
598,true,true
599,true,true
600,true,NEI
601,true,NEI
602,true,NEI
603,true,NEI
604,true,NEI
605,true,NEI
606,true,NEI
607,true,NEI
608,true,NEI
609,false,false
610,true,true
611,false,false
612,false,false
613,NEI,true
614,false,NEI
615,true,true
616,true,NEI
617,true,true
618,NEI,NEI
619,true,true
620,true,true
621,true,true
622,true,NEI
623,true,NEI
624,NEI,NEI
625,false,false
626,NEI,true
627,true,true
628,true,true
629,true,true
630,true,true
631,true,NEI
632,false,false
633,false,false
634,NEI,false
635,true,true
636,NEI,false
637,false,false
638,false,true
639,NEI,true
640,NEI,true
641,NEI,true
642,NEI,true
643,true,true
644,true,true
645,false,false
646,true,true
647,false,false
648,false,false
649,false,false
650,false,false
651,false,false
652,false,false
653,NEI,true
654,false,NEI
655,NEI,false
656,NEI,true
657,true,true
658,NEI,false
659,true,NEI
660,true,true
661,NEI,true
662,false,false
663,true,true
664,NEI,true
665,false,NEI
666,false,NEI
667,NEI,NEI
668,false,NEI
669,false,false
670,NEI,false
671,true,true
672,false,false
673,false,false
674,false,false
675,false,false
676,false,false
677,false,false
678,false,false
679,false,false
680,true,true
681,false,false
682,false,false
683,false,false
684,false,false
685,false,false
686,false,false
687,false,false
688,false,false
689,true,true
690,false,false
691,false,false
692,false,false
693,false,false
694,false,false
695,NEI,false
696,false,false
697,false,true
698,true,NEI
699,NEI,NEI
700,false,false
701,false,false
702,NEI,true
703,true,true
704,false,false
705,true,true
706,false,false
707,true,true
708,true,true
709,true,true
710,false,false
711,NEI,false
712,NEI,false
713,NEI,false
714,true,true
715,true,true
716,NEI,true
717,true,true
718,false,false
719,NEI,false
720,NEI,false
721,false,false
722,false,false
723,NEI,NEI
724,false,false
725,false,false
726,true,true
727,true,true
728,true,true
729,false,NEI
730,true,true
731,false,false
732,false,false
733,false,false
734,true,true
735,true,true
736,NEI,true
737,true,true
738,false,NEI
739,true,true
740,false,false
741,false,false
742,false,false
743,NEI,false
744,NEI,false
745,NEI,false
746,NEI,false
747,false,false
748,true,false
749,true,true
750,false,false
751,true,true
752,false,false
753,true,true
754,false,false
755,true,true
756,false,false
757,false,false
758,false,false
759,false,false
760,NEI,true
761,false,false
762,true,false
763,true,false
764,true,true
765,true,true
766,true,true
767,true,true
768,true,false
769,true,true
770,NEI,NEI
771,false,NEI
772,true,NEI
773,true,true
774,true,true
775,true,true
776,true,true
777,true,true
778,true,true
779,true,true
780,true,true
781,true,true
782,true,true
783,true,true
784,true,true
785,true,true
786,NEI,NEI
787,NEI,NEI
788,NEI,NEI
789,NEI,NEI
790,NEI,NEI
791,NEI,NEI
792,NEI,NEI
793,true,NEI
794,false,true
795,false,false
796,false,false
797,true,true
798,NEI,true
799,true,true
800,NEI,NEI
801,NEI,true
802,false,false
803,false,true
804,false,false
805,false,false
806,false,false
807,true,false
808,true,true
809,true,NEI
810,true,NEI
811,true,NEI
812,true,NEI
813,false,false
814,NEI,false
815,NEI,false
816,NEI,false
817,false,false
818,false,false
819,false,false
820,false,false
821,NEI,false
822,NEI,false
823,NEI,NEI
824,NEI,false
825,true,true
826,true,true
827,false,false
828,false,false
829,false,false
830,false,false
831,false,false
832,NEI,true
833,false,false
834,false,false
835,false,false
836,false,false
837,false,false
838,NEI,false
839,NEI,NEI
840,false,NEI
841,false,NEI
842,false,NEI
843,false,false
844,false,false
845,false,false
846,NEI,true
847,false,false
848,false,false
849,false,false
850,false,false
851,false,false
852,false,false
853,false,false
854,false,false
855,true,false
856,false,NEI
857,NEI,true
858,false,true
859,NEI,true
860,true,true
861,NEI,false
862,NEI,NEI
863,false,false
864,true,true
865,true,true
866,true,true
867,NEI,true
868,false,false
869,false,false
870,false,NEI
871,false,false
872,false,NEI
873,NEI,true
874,NEI,true
875,true,true
876,true,true
877,NEI,true
878,NEI,true
879,NEI,true
880,true,true
881,false,true
882,false,false
883,false,false
884,true,false
885,true,false
886,true,false
887,true,true
888,false,true
889,false,false
890,false,false
891,NEI,true
892,false,false
893,false,false
894,false,false
895,false,false
896,false,false
897,false,false
898,true,true
899,true,true
900,true,true
901,false,NEI
902,false,NEI
903,false,true
904,true,NEI
905,false,false
906,true,true
907,false,false
908,true,NEI
909,true,NEI
910,NEI,NEI
911,true,NEI
912,true,true
913,true,true
914,true,true
915,false,false
916,NEI,true
917,false,false
918,true,true
919,true,NEI
920,true,NEI
921,true,NEI
922,false,false
923,true,true
924,true,true
925,true,true
926,false,NEI
927,false,NEI
928,false,NEI
929,true,NEI
930,true,true
931,true,true
932,false,false
933,false,NEI
934,false,NEI
935,false,NEI
936,false,false
937,true,true
938,false,false
939,false,false
940,false,false
941,true,true
942,true,true
943,false,false
944,NEI,false
945,NEI,false
946,false,false
947,false,false
948,false,false
949,false,false
950,false,false
951,false,NEI
952,false,false
953,NEI,false
954,false,false
955,false,true
956,false,true
957,false,false
958,false,false
959,false,false
960,false,true
961,true,true
962,false,false
963,false,NEI
964,false,NEI
965,false,NEI
966,false,NEI
967,false,NEI
968,true,true
969,true,NEI
970,true,true
971,false,false
972,false,false
973,false,false
974,false,false
975,false,false
976,false,false
977,true,NEI
978,false,false
979,false,false
980,false,false
981,false,false
982,true,true
983,NEI,true
984,true,true
985,false,false
986,false,false
987,false,false
988,true,false
989,false,false
990,false,false
991,false,false
992,NEI,true
993,NEI,NEI
994,NEI,true
995,false,false
996,false,false
997,false,false
998,true,NEI
999,false,false
1000,false,false
1001,NEI,false
1002,NEI,false
1003,true,true
1004,NEI,true
1005,NEI,false
1006,NEI,false
1007,NEI,false
1008,NEI,false
1009,true,NEI
1010,NEI,NEI
1011,true,NEI
1012,false,false
1013,false,false
1014,NEI,false
1015,false,false
1016,true,false
1017,true,true
1018,true,true
1019,true,true
1020,false,false
1021,false,false
1022,false,false
1023,false,false
1024,NEI,true
